customer_id,first_name,last_name,phone,email,street,city,state,zip_code,Extract Time,Source,local
732,Lavona,Austin,Missing,lavona.austin@yahoo.com,926 South Euclid St. ,Utica,NY,13501,2024-05-01 21:24:41.449718,datalake,False
733,Doreatha,Ford,Missing,doreatha.ford@yahoo.com,9413 Ryan Ave. ,Huntington,NY,11743,2024-05-01 21:24:41.449718,datalake,False
734,Alina,Mcleod,Missing,alina.mcleod@msn.com,20 Winchester Street ,Patchogue,NY,11772,2024-05-01 21:24:41.449718,datalake,False
735,Aide,Franco,Missing,aide.franco@msn.com,8017 Lake Forest St. ,Atwater,CA,95301,2024-05-01 21:24:41.449718,datalake,False
736,Genny,Hensley,Missing,genny.hensley@yahoo.com,8849 Marconi Ave. ,Redondo Beach,CA,90278,2024-05-01 21:24:41.449718,datalake,False
737,Melita,Dominguez,Missing,melita.dominguez@msn.com,9903 Santa Clara Lane ,Auburn,NY,13021,2024-05-01 21:24:41.449718,datalake,False
738,Fannie,Jenkins,(805) 774-5696,fannie.jenkins@msn.com,7858 E. Pawnee Dr. ,Oxnard,CA,93035,2024-05-01 21:24:41.449718,datalake,False
739,Bobbi,Banks,Missing,bobbi.banks@yahoo.com,396 Wagon Rd. ,Bayside,NY,11361,2024-05-01 21:24:41.449718,datalake,False
740,Gwenn,Melton,Missing,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,2024-05-01 21:24:41.449718,datalake,False
741,Laci,Castro,Missing,laci.castro@hotmail.com,130 Birchpond Street ,Saint Albans,NY,11412,2024-05-01 21:24:41.449718,datalake,False
742,Evelina,Manning,Missing,evelina.manning@aol.com,7515 Spring St. ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
743,Tania,Swanson,Missing,tania.swanson@yahoo.com,8646 Glen Eagles Ave. ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
744,Laurel,Schultz,Missing,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
745,Carolyne,Conley,Missing,carolyne.conley@gmail.com,431 Lees Creek Drive ,Floral Park,NY,11001,2024-05-01 21:24:41.449718,datalake,False
746,Eldridge,Greer,Missing,eldridge.greer@aol.com,131 E. Madison St. ,Central Islip,NY,11722,2024-05-01 21:24:41.449718,datalake,False
747,Margret,Barnett,Missing,margret.barnett@gmail.com,7509 Depot Rd. ,Forney,TX,75126,2024-05-01 21:24:41.449718,datalake,False
748,Oliva,Blackwell,Missing,oliva.blackwell@hotmail.com,54 Ramblewood St. ,Elmhurst,NY,11373,2024-05-01 21:24:41.449718,datalake,False
749,Oralia,Farley,Missing,oralia.farley@hotmail.com,747B E. Coffee Street ,Upland,CA,91784,2024-05-01 21:24:41.449718,datalake,False
750,Romaine,Salazar,Missing,romaine.salazar@yahoo.com,7700 Wentworth Rd. ,Monsey,NY,10952,2024-05-01 21:24:41.449718,datalake,False
751,Hermila,Mckay,Missing,hermila.mckay@yahoo.com,23 Garfield Dr. ,Coachella,CA,92236,2024-05-01 21:24:41.449718,datalake,False
752,Lloyd,Miranda,Missing,lloyd.miranda@hotmail.com,9098 Jennings St. ,Encino,CA,91316,2024-05-01 21:24:41.449718,datalake,False
753,Mandi,Gibbs,Missing,mandi.gibbs@gmail.com,80 Sycamore Drive ,East Elmhurst,NY,11369,2024-05-01 21:24:41.449718,datalake,False
754,Hue,May,Missing,hue.may@aol.com,19 S. Lawrence Dr. ,Valley Stream,NY,11580,2024-05-01 21:24:41.449718,datalake,False
755,Tomika,Wilder,Missing,tomika.wilder@aol.com,142 South Ocean St. ,New Hyde Park,NY,11040,2024-05-01 21:24:41.449718,datalake,False
756,Graig,Roth,Missing,graig.roth@aol.com,7516 Wrangler Street ,West Babylon,NY,11704,2024-05-01 21:24:41.449718,datalake,False
757,Lamar,Greer,Missing,lamar.greer@gmail.com,7909 Golden Star Ave. ,Levittown,NY,11756,2024-05-01 21:24:41.449718,datalake,False
758,Raymonde,Garcia,Missing,raymonde.garcia@aol.com,55 NE. North St. ,Queensbury,NY,12804,2024-05-01 21:24:41.449718,datalake,False
759,Cira,Downs,(510) 788-4456,cira.downs@gmail.com,672 Sussex Ave. ,Oakland,CA,94603,2024-05-01 21:24:41.449718,datalake,False
760,Marisa,Chambers,Missing,marisa.chambers@msn.com,15 E. Rock Creek Ave. ,Amityville,NY,11701,2024-05-01 21:24:41.449718,datalake,False
761,Rod,Hatfield,Missing,rod.hatfield@hotmail.com,7090 Bridge Dr. ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
762,Quyen,Houston,Missing,quyen.houston@gmail.com,7758 Homewood Dr. ,Central Islip,NY,11722,2024-05-01 21:24:41.449718,datalake,False
763,Han,Schneider,Missing,han.schneider@gmail.com,40 Holly Street ,Elmhurst,NY,11373,2024-05-01 21:24:41.449718,datalake,False
764,Terrell,Mathis,Missing,terrell.mathis@aol.com,9320 Center Ave. ,Selden,NY,11784,2024-05-01 21:24:41.449718,datalake,False
765,Spring,Hayes,Missing,spring.hayes@hotmail.com,8591 Wentworth St. ,Ossining,NY,10562,2024-05-01 21:24:41.449718,datalake,False
766,Lecia,Hancock,Missing,lecia.hancock@hotmail.com,9167 Pineknoll St. ,Schenectady,NY,12302,2024-05-01 21:24:41.449718,datalake,False
767,Twana,Arnold,(657) 988-1904,twana.arnold@msn.com,47 North Fairground Lane ,Anaheim,CA,92806,2024-05-01 21:24:41.449718,datalake,False
768,Yvone,Yates,Missing,yvone.yates@gmail.com,9269 Blue Spring Ave. ,San Pablo,CA,94806,2024-05-01 21:24:41.449718,datalake,False
769,Agatha,Melton,Missing,agatha.melton@yahoo.com,89 East Illinois Street ,Springfield Gardens,NY,11413,2024-05-01 21:24:41.449718,datalake,False
770,Lavonda,Stephenson,Missing,lavonda.stephenson@gmail.com,37 Birchwood Dr. ,Bay Shore,NY,11706,2024-05-01 21:24:41.449718,datalake,False
771,Agnes,Sims,(716) 780-9901,agnes.sims@aol.com,170 Queen Lane ,Buffalo,NY,14215,2024-05-01 21:24:41.449718,datalake,False
772,Latricia,Lindsey,Missing,latricia.lindsey@hotmail.com,288 Campfire Dr. ,Yorktown Heights,NY,10598,2024-05-01 21:24:41.449718,datalake,False
773,Yolando,Wade,Missing,yolando.wade@hotmail.com,310 Wilson Ave. ,Massapequa,NY,11758,2024-05-01 21:24:41.449718,datalake,False
774,Nenita,Mooney,Missing,nenita.mooney@hotmail.com,10 W. Bishop Street ,Lawndale,CA,90260,2024-05-01 21:24:41.449718,datalake,False
775,Kermit,Hyde,Missing,kermit.hyde@hotmail.com,87 SE. Carson St. ,Patchogue,NY,11772,2024-05-01 21:24:41.449718,datalake,False
776,Angelique,Merrill,Missing,angelique.merrill@gmail.com,8490 West High Noon Ave. ,South El Monte,CA,91733,2024-05-01 21:24:41.449718,datalake,False
777,Ilda,Roberson,Missing,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,2024-05-01 21:24:41.449718,datalake,False
778,Corrinne,Garrison,Missing,corrinne.garrison@yahoo.com,81 East Glenwood Ave. ,Victoria,TX,77904,2024-05-01 21:24:41.449718,datalake,False
779,Major,Merrill,Missing,major.merrill@aol.com,78 Thatcher Court ,Astoria,NY,11102,2024-05-01 21:24:41.449718,datalake,False
780,Ouida,Gregory,Missing,ouida.gregory@aol.com,7984 8th Street ,Merrick,NY,11566,2024-05-01 21:24:41.449718,datalake,False
781,Tajuana,Riddle,Missing,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,2024-05-01 21:24:41.449718,datalake,False
782,Ricki,Bullock,Missing,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,11377,2024-05-01 21:24:41.449718,datalake,False
783,Celestine,Kent,(717) 890-4260,celestine.kent@aol.com,697 Fordham Street ,Lancaster,NY,14086,2024-05-01 21:24:41.449718,datalake,False
784,Debbra,Jacobson,Missing,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
785,Kandis,Mills,Missing,kandis.mills@hotmail.com,64 Beechwood Drive ,Hamburg,NY,14075,2024-05-01 21:24:41.449718,datalake,False
786,Wallace,Lane,Missing,wallace.lane@aol.com,901 Liberty St. ,South Richmond Hill,NY,11419,2024-05-01 21:24:41.449718,datalake,False
787,Malisa,Mitchell,Missing,malisa.mitchell@msn.com,87 Ridgewood Court ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
788,Lilliam,Nolan,Missing,lilliam.nolan@msn.com,8976 Berkshire Court ,Copperas Cove,TX,76522,2024-05-01 21:24:41.449718,datalake,False
789,Tad,Gardner,Missing,tad.gardner@hotmail.com,9745 E. Wilson St. ,Niagara Falls,NY,14304,2024-05-01 21:24:41.449718,datalake,False
790,Petronila,Gallegos,Missing,petronila.gallegos@gmail.com,8053 Aspen St. ,Howard Beach,NY,11414,2024-05-01 21:24:41.449718,datalake,False
791,Yun,Nelson,Missing,yun.nelson@hotmail.com,529 Durham Street ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
792,Edgar,Horn,Missing,edgar.horn@aol.com,7270 W. Cherry Hill Lane ,West Babylon,NY,11704,2024-05-01 21:24:41.449718,datalake,False
793,Chantay,Maynard,Missing,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,2024-05-01 21:24:41.449718,datalake,False
794,Donette,Mccarthy,Missing,donette.mccarthy@yahoo.com,500 NW. Maiden Dr. ,Redondo Beach,CA,90278,2024-05-01 21:24:41.449718,datalake,False
795,Mariam,Miranda,Missing,mariam.miranda@aol.com,18 East Washington Avenue ,Franklin Square,NY,11010,2024-05-01 21:24:41.449718,datalake,False
796,Rosalie,Coffey,Missing,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,91784,2024-05-01 21:24:41.449718,datalake,False
797,Cathey,Lamb,Missing,cathey.lamb@msn.com,9621 Ryan Drive ,Bayside,NY,11361,2024-05-01 21:24:41.449718,datalake,False
798,Alyse,Jacobson,Missing,alyse.jacobson@yahoo.com,10 West Devon Lane ,Massapequa Park,NY,11762,2024-05-01 21:24:41.449718,datalake,False
799,India,Barron,Missing,india.barron@msn.com,834 W. Pleasant Rd. ,Huntington,NY,11743,2024-05-01 21:24:41.449718,datalake,False
800,Cris,Dunn,Missing,cris.dunn@yahoo.com,1 Pawnee Street ,Pittsford,NY,14534,2024-05-01 21:24:41.449718,datalake,False
801,Ophelia,Rodgers,Missing,ophelia.rodgers@gmail.com,133 Joy Ridge Drive ,Hopewell Junction,NY,12533,2024-05-01 21:24:41.449718,datalake,False
802,Barrett,Sanders,Missing,barrett.sanders@aol.com,32 Hawthorne St. ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
803,Bernardina,Cooper,Missing,bernardina.cooper@msn.com,223 Glen Creek Ave. ,Whitestone,NY,11357,2024-05-01 21:24:41.449718,datalake,False
804,Douglas,Richards,Missing,douglas.richards@hotmail.com,221 Arcadia Lane ,Valley Stream,NY,11580,2024-05-01 21:24:41.449718,datalake,False
805,Phillis,Fowler,Missing,phillis.fowler@aol.com,8976 N. Hall Street ,Clifton Park,NY,12065,2024-05-01 21:24:41.449718,datalake,False
806,Reyes,Merritt,Missing,reyes.merritt@yahoo.com,48 Lexington Rd. ,Staten Island,NY,10301,2024-05-01 21:24:41.449718,datalake,False
807,Nathalie,Knowles,Missing,nathalie.knowles@aol.com,4 Cactus Street ,West Islip,NY,11795,2024-05-01 21:24:41.449718,datalake,False
808,Vallie,Dixon,Missing,vallie.dixon@yahoo.com,85 E. Ann Drive ,Rowlett,TX,75088,2024-05-01 21:24:41.449718,datalake,True
809,Elnora,Simpson,Missing,elnora.simpson@yahoo.com,7157 Shore Ave. ,Bellmore,NY,11710,2024-05-01 21:24:41.449718,datalake,False
810,Ivelisse,Nixon,(281) 941-4933,ivelisse.nixon@aol.com,782 Boston Ave. ,Houston,TX,77016,2024-05-01 21:24:41.449718,datalake,False
811,Shanti,Johnston,Missing,shanti.johnston@gmail.com,722 Alderwood Drive ,Staten Island,NY,10301,2024-05-01 21:24:41.449718,datalake,False
812,Martha,Burgess,Missing,martha.burgess@msn.com,9631 St Margarets Lane ,Woodhaven,NY,11421,2024-05-01 21:24:41.449718,datalake,False
813,Neville,Mcclain,Missing,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,2024-05-01 21:24:41.449718,datalake,False
814,Ghislaine,Compton,Missing,ghislaine.compton@aol.com,8930 Princess St. ,Lindenhurst,NY,11757,2024-05-01 21:24:41.449718,datalake,False
815,Leanna,Manning,Missing,leanna.manning@yahoo.com,39 E. Stillwater Ave. ,Hicksville,NY,11801,2024-05-01 21:24:41.449718,datalake,False
816,Marshall,Johnson,Missing,marshall.johnson@yahoo.com,44 Greenview St. ,Vista,CA,92083,2024-05-01 21:24:41.449718,datalake,False
817,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,74 Trusel Drive ,Lancaster,NY,14086,2024-05-01 21:24:41.449718,datalake,False
818,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,7 North Oak Ave. ,San Diego,CA,92111,2024-05-01 21:24:41.449718,datalake,False
819,Yahaira,Robertson,Missing,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,13760,2024-05-01 21:24:41.449718,datalake,False
820,Sandy,Mills,Missing,sandy.mills@gmail.com,333 Olive Ave. ,Schenectady,NY,12302,2024-05-01 21:24:41.449718,datalake,False
821,Cassidy,Clark,Missing,cassidy.clark@hotmail.com,9879 Old Kingston Road ,Astoria,NY,11102,2024-05-01 21:24:41.449718,datalake,False
822,Kristy,Watkins,Missing,kristy.watkins@gmail.com,977 South Brook Ave. ,Howard Beach,NY,11414,2024-05-01 21:24:41.449718,datalake,False
823,Tina,Bush,Missing,tina.bush@aol.com,8038 Bellevue Street ,Maspeth,NY,11378,2024-05-01 21:24:41.449718,datalake,False
824,Veronika,Rollins,Missing,veronika.rollins@yahoo.com,94 Arnold Ave. ,Webster,NY,14580,2024-05-01 21:24:41.449718,datalake,False
825,Kristel,Byrd,Missing,kristel.byrd@hotmail.com,9967 Piper Street ,Hicksville,NY,11801,2024-05-01 21:24:41.449718,datalake,False
826,Shay,Stephenson,Missing,shay.stephenson@aol.com,9569 4th Lane ,Smithtown,NY,11787,2024-05-01 21:24:41.449718,datalake,False
827,George,Pickett,Missing,george.pickett@msn.com,691 Rocky River St. ,Sunnyside,NY,11104,2024-05-01 21:24:41.449718,datalake,False
828,Renato,Morton,Missing,renato.morton@msn.com,8526 Sherwood Street ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
829,Marcy,Rodriguez,Missing,marcy.rodriguez@gmail.com,97 Trusel Drive ,Lockport,NY,14094,2024-05-01 21:24:41.449718,datalake,False
830,Edmund,Gaines,Missing,edmund.gaines@gmail.com,8643 Gartner St. ,Copperas Cove,TX,76522,2024-05-01 21:24:41.449718,datalake,False
831,Lory,Berg,Missing,lory.berg@aol.com,64 Vine Drive ,Oswego,NY,13126,2024-05-01 21:24:41.449718,datalake,False
832,Pamala,Fowler,Missing,pamala.fowler@gmail.com,399 Leatherwood St. ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
833,Leone,Emerson,Missing,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,2024-05-01 21:24:41.449718,datalake,False
834,Brain,Skinner,Missing,brain.skinner@hotmail.com,8676 Ketch Harbour Ave. ,Euless,TX,76039,2024-05-01 21:24:41.449718,datalake,False
835,Roseanne,Maynard,Missing,roseanne.maynard@yahoo.com,219 Old Paris Hill Dr. ,Euless,TX,76039,2024-05-01 21:24:41.449718,datalake,False
836,Corinna,Adams,Missing,corinna.adams@msn.com,38 Trenton Court ,Rosedale,NY,11422,2024-05-01 21:24:41.449718,datalake,False
837,Kellye,Campbell,Missing,kellye.campbell@gmail.com,75 Marsh St. ,Baldwinsville,NY,13027,2024-05-01 21:24:41.449718,datalake,False
838,Erna,Sloan,Missing,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,11414,2024-05-01 21:24:41.449718,datalake,False
839,Carolann,Russell,Missing,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,2024-05-01 21:24:41.449718,datalake,False
840,Gilbert,Calhoun,Missing,gilbert.calhoun@msn.com,7339 Summer Drive ,East Elmhurst,NY,11369,2024-05-01 21:24:41.449718,datalake,False
841,Manie,Maxwell,Missing,manie.maxwell@gmail.com,85 Brickell Ave. ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
842,Giselle,Robles,Missing,giselle.robles@hotmail.com,9747 N. El Dorado Dr. ,San Angelo,TX,76901,2024-05-01 21:24:41.449718,datalake,False
843,Tessie,Farmer,Missing,tessie.farmer@msn.com,870 Cottage Ave. ,Plattsburgh,NY,12901,2024-05-01 21:24:41.449718,datalake,False
844,Felica,Munoz,Missing,felica.munoz@aol.com,24 West Rockwell Dr. ,South Ozone Park,NY,11420,2024-05-01 21:24:41.449718,datalake,False
845,Kathyrn,Bush,Missing,kathyrn.bush@gmail.com,90 Devon St. ,Bronx,NY,10451,2024-05-01 21:24:41.449718,datalake,False
846,Sylvester,Chan,Missing,sylvester.chan@hotmail.com,659 Arcadia Street ,Rocklin,CA,95677,2024-05-01 21:24:41.449718,datalake,False
847,Lizette,Ellison,Missing,lizette.ellison@hotmail.com,865 Sunbeam Street ,Port Washington,NY,11050,2024-05-01 21:24:41.449718,datalake,False
848,Ernestina,Skinner,Missing,ernestina.skinner@hotmail.com,52 Spring Drive ,Elmhurst,NY,11373,2024-05-01 21:24:41.449718,datalake,False
849,Phyllis,Hill,Missing,phyllis.hill@yahoo.com,576 Devon Ave. ,Syosset,NY,11791,2024-05-01 21:24:41.449718,datalake,False
850,Stephanie,Browning,Missing,stephanie.browning@yahoo.com,9156 Lantern St. ,Rowlett,TX,75088,2024-05-01 21:24:41.449718,datalake,True
851,Arlena,Buckner,Missing,arlena.buckner@hotmail.com,629 Locust Ave. ,New Hyde Park,NY,11040,2024-05-01 21:24:41.449718,datalake,False
852,Lezlie,Thompson,Missing,lezlie.thompson@yahoo.com,73 Vernon St. ,Freeport,NY,11520,2024-05-01 21:24:41.449718,datalake,False
853,Brittney,Rojas,Missing,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,2024-05-01 21:24:41.449718,datalake,False
854,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,7781 James Ave. ,New York,NY,10002,2024-05-01 21:24:41.449718,datalake,False
855,Lean,Stark,Missing,lean.stark@msn.com,215 Old Pumpkin Hill St. ,Upland,CA,91784,2024-05-01 21:24:41.449718,datalake,False
856,Lara,Guy,Missing,lara.guy@aol.com,9809 E. Walnut Drive ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
857,Inga,Koch,Missing,inga.koch@msn.com,8445 South New Court ,New Windsor,NY,12553,2024-05-01 21:24:41.449718,datalake,False
858,Klara,Kim,Missing,klara.kim@gmail.com,9660 Sherman Lane ,Rome,NY,13440,2024-05-01 21:24:41.449718,datalake,False
859,Julianne,Shannon,Missing,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,2024-05-01 21:24:41.449718,datalake,False
860,Loni,Mullen,Missing,loni.mullen@msn.com,55 Thompson Avenue ,South Ozone Park,NY,11420,2024-05-01 21:24:41.449718,datalake,False
861,Olympia,Figueroa,Missing,olympia.figueroa@hotmail.com,587 Surrey St. ,Hopewell Junction,NY,12533,2024-05-01 21:24:41.449718,datalake,False
862,Mellie,Puckett,Missing,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,2024-05-01 21:24:41.449718,datalake,False
863,Shonta,Preston,Missing,shonta.preston@msn.com,74 Division St. ,Utica,NY,13501,2024-05-01 21:24:41.449718,datalake,False
864,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,7050 Beach Drive ,Buffalo,NY,14215,2024-05-01 21:24:41.449718,datalake,False
865,Julia,Joyner,Missing,julia.joyner@msn.com,2 Valley View Dr. ,Astoria,NY,11102,2024-05-01 21:24:41.449718,datalake,False
866,Lynwood,Jackson,Missing,lynwood.jackson@aol.com,9449 Linda Street ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
867,Rosalva,Hamilton,Missing,rosalva.hamilton@aol.com,9883 Cedar Dr. ,Campbell,CA,95008,2024-05-01 21:24:41.449718,datalake,False
868,Domingo,Casey,(408) 761-9212,domingo.casey@msn.com,8665 Cypress Street ,San Jose,CA,95127,2024-05-01 21:24:41.449718,datalake,False
869,Rodrigo,Durham,Missing,rodrigo.durham@aol.com,82 Old Church Road ,Richmond Hill,NY,11418,2024-05-01 21:24:41.449718,datalake,False
870,Dwain,Carlson,Missing,dwain.carlson@gmail.com,951 North Trusel Ave. ,Smithtown,NY,11787,2024-05-01 21:24:41.449718,datalake,False
871,Erlinda,Humphrey,Missing,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,2024-05-01 21:24:41.449718,datalake,False
872,Silas,Tate,(361) 219-2149,silas.tate@yahoo.com,9754 53rd Court ,Corpus Christi,TX,78418,2024-05-01 21:24:41.449718,datalake,False
873,Patience,Clayton,Missing,patience.clayton@hotmail.com,68 Chestnut Dr. ,Niagara Falls,NY,14304,2024-05-01 21:24:41.449718,datalake,False
874,Mila,Good,Missing,mila.good@yahoo.com,812 East Longbranch Ave. ,Plattsburgh,NY,12901,2024-05-01 21:24:41.449718,datalake,False
875,Tanesha,Sawyer,Missing,tanesha.sawyer@aol.com,9B Kingston Lane ,Rosedale,NY,11422,2024-05-01 21:24:41.449718,datalake,False
876,Onita,Macdonald,Missing,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,2024-05-01 21:24:41.449718,datalake,False
877,Janine,Manning,Missing,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,2024-05-01 21:24:41.449718,datalake,False
878,Melodie,Melton,Missing,melodie.melton@yahoo.com,12 S. 8th Road ,Smithtown,NY,11787,2024-05-01 21:24:41.449718,datalake,False
879,Ethelyn,Ray,Missing,ethelyn.ray@yahoo.com,80 South Sutor Lane ,Garden City,NY,11530,2024-05-01 21:24:41.449718,datalake,False
880,Phebe,Turner,Missing,phebe.turner@aol.com,4 West York Street ,Sunnyside,NY,11104,2024-05-01 21:24:41.449718,datalake,False
881,Chloe,Patel,Missing,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,90403,2024-05-01 21:24:41.449718,datalake,False
882,Hilda,Harvey,Missing,hilda.harvey@gmail.com,9808 W. Cleveland Ave. ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
883,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,12 Birchwood Dr. ,El Paso,TX,79930,2024-05-01 21:24:41.449718,datalake,False
884,Willian,Hardin,Missing,willian.hardin@msn.com,836 West Street ,Oswego,NY,13126,2024-05-01 21:24:41.449718,datalake,False
885,Janna,Hayden,Missing,janna.hayden@msn.com,32 Hilldale Street ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
886,Letisha,May,Missing,letisha.may@yahoo.com,9965 Princeton Lane ,North Tonawanda,NY,14120,2024-05-01 21:24:41.449718,datalake,False
887,Graig,Cannon,Missing,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,2024-05-01 21:24:41.449718,datalake,False
888,Coleen,Navarro,Missing,coleen.navarro@aol.com,990 Broad Rd. ,Webster,NY,14580,2024-05-01 21:24:41.449718,datalake,False
889,Lucilla,Williams,Missing,lucilla.williams@hotmail.com,42 Cedar Street ,San Carlos,CA,94070,2024-05-01 21:24:41.449718,datalake,False
890,Rosanne,George,Missing,rosanne.george@yahoo.com,38 Pleasant St. ,Ossining,NY,10562,2024-05-01 21:24:41.449718,datalake,False
891,Ashlie,Parrish,Missing,ashlie.parrish@hotmail.com,48 Mill Drive ,Monsey,NY,10952,2024-05-01 21:24:41.449718,datalake,False
892,Alissa,Craft,Missing,alissa.craft@hotmail.com,249 Maple Street ,Ossining,NY,10562,2024-05-01 21:24:41.449718,datalake,False
893,Letty,Cobb,Missing,letty.cobb@msn.com,8652 Wellington Street ,Depew,NY,14043,2024-05-01 21:24:41.449718,datalake,False
894,Nathaniel,Richard,Missing,nathaniel.richard@gmail.com,3 Nicolls Lane ,New Windsor,NY,12553,2024-05-01 21:24:41.449718,datalake,False
895,Elaina,Key,Missing,elaina.key@msn.com,1 Main St. ,Plainview,NY,11803,2024-05-01 21:24:41.449718,datalake,False
896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St. ,New City,NY,10956,2024-05-01 21:24:41.449718,datalake,False
897,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,7949 Chapel St. ,Lancaster,NY,14086,2024-05-01 21:24:41.449718,datalake,False
898,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,2024-05-01 21:24:41.449718,datalake,False
899,Carisa,Carpenter,Missing,carisa.carpenter@hotmail.com,551 Belmont Lane ,Victoria,TX,77904,2024-05-01 21:24:41.449718,datalake,False
900,Jule,Davenport,Missing,jule.davenport@aol.com,19 River St. ,San Carlos,CA,94070,2024-05-01 21:24:41.449718,datalake,False
901,Lonna,Franks,Missing,lonna.franks@yahoo.com,667 Brickyard Street ,Ontario,CA,91762,2024-05-01 21:24:41.449718,datalake,False
902,Elease,Dejesus,Missing,elease.dejesus@gmail.com,7800 Magnolia Street ,Oswego,NY,13126,2024-05-01 21:24:41.449718,datalake,False
903,Maira,Long,Missing,maira.long@msn.com,7587 Bear Hill Street ,Hicksville,NY,11801,2024-05-01 21:24:41.449718,datalake,False
904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr. ,San Jose,CA,95127,2024-05-01 21:24:41.449718,datalake,False
905,Hae,Ramirez,Missing,hae.ramirez@hotmail.com,9367 Lake Street ,Baldwinsville,NY,13027,2024-05-01 21:24:41.449718,datalake,False
906,Erik,Leblanc,Missing,erik.leblanc@aol.com,7 East Nut Swamp Street ,Sugar Land,TX,77478,2024-05-01 21:24:41.449718,datalake,False
907,Daina,Sampson,Missing,daina.sampson@msn.com,556 Wellington St. ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
908,Delmar,Wise,Missing,delmar.wise@yahoo.com,8355 Kingston Avenue ,Lockport,NY,14094,2024-05-01 21:24:41.449718,datalake,False
909,Alita,Salinas,Missing,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,2024-05-01 21:24:41.449718,datalake,False
910,Elenore,William,Missing,elenore.william@msn.com,23 Rockland St. ,Mcallen,TX,78501,2024-05-01 21:24:41.449718,datalake,False
911,Nikita,Roy,Missing,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,2024-05-01 21:24:41.449718,datalake,False
912,Inocencia,Key,Missing,inocencia.key@hotmail.com,36 Wild Rose Ave. ,Massapequa Park,NY,11762,2024-05-01 21:24:41.449718,datalake,False
913,Liliana,Kerr,Missing,liliana.kerr@yahoo.com,3 Cherry Drive ,Desoto,TX,75115,2024-05-01 21:24:41.449718,datalake,False
914,Hortencia,O'neil,Missing,hortencia.o'neil@hotmail.com,1 Gulf Rd. ,Rockville Centre,NY,11570,2024-05-01 21:24:41.449718,datalake,False
915,Beryl,Bennett,(916) 422-6956,beryl.bennett@aol.com,9563 Edgemont St. ,Sacramento,CA,95820,2024-05-01 21:24:41.449718,datalake,False
